DATE,PERLIS,KEDAH,PULAUPINANG,PERAK,SELANGOR,NEGERISEMBILAN,MELAKA,JOHOR,PAHANG,TERENGGANU,KELANTAN,SABAH,SARAWAK,KUALALUMPUR,PUTRAJAYA,LABUAN,ROC_PERLIS,ROC_KEDAH,ROC_PULAUPINANG,ROC_PERAK,ROC_SELANGOR,ROC_NEGERISEMBILAN,ROC_MELAKA,ROC_JOHOR,ROC_PAHANG,ROC_TERENGGANU,ROC_KELANTAN,ROC_SABAH,ROC_SARAWAK,ROC_KUALALUMPUR,ROC_PUTRAJAYA,ROC_LABUAN,percentchange_PERLIS,percentchange_KEDAH,percentchange_PULAUPINANG,percentchange_PERAK,percentchange_SELANGOR,percentchange_NEGERISEMBILAN,percentchange_MELAKA,percentchange_JOHOR,percentchange_PAHANG,percentchange_TERENGGANU,percentchange_KELANTAN,percentchange_SABAH,percentchange_SARAWAK,percentchange_KUALALUMPUR,percentchange_PUTRAJAYA,percentchange_LABUAN
2020-03-16,8,31,15,18,144,42,14,52,19,4,18,57,21,106,0,4,,,,,,,,,,,,,,,,,0.0,0.0,53.33333333333334,27.777777777777768,11.805555555555557,7.14285714285714,21.42857142857142,48.07692307692308,47.36842105263157,75.0,38.888888888888886,43.85964912280702,38.095238095238095,6.60377358490567,inf,0.0
2020-03-17,8,31,23,23,161,45,17,77,28,7,25,82,29,113,0,4,0.0,0.0,8.0,5.0,17.0,3.0,3.0,25.0,9.0,3.0,7.0,25.0,8.0,7.0,0.0,0.0,0.0,0.0,53.33333333333334,27.777777777777768,11.805555555555557,7.14285714285714,21.42857142857142,48.07692307692308,47.36842105263157,75.0,38.888888888888886,43.85964912280702,38.095238095238095,6.60377358490567,inf,0.0
2020-03-18,8,36,30,28,192,45,18,88,29,10,30,103,49,119,0,5,0.0,5.0,7.0,5.0,31.0,0.0,1.0,11.0,1.0,3.0,5.0,21.0,20.0,6.0,0.0,1.0,0.0,16.129032258064523,30.434782608695656,21.739130434782616,19.254658385093173,0.0,5.882352941176472,14.28571428571428,3.571428571428581,42.85714285714286,19.999999999999996,25.609756097560975,68.96551724137932,5.3097345132743445,inf,25.0
2020-03-19,9,40,32,35,223,56,20,101,32,11,44,112,51,123,6,5,1.0,4.0,2.0,7.0,31.0,11.0,2.0,13.0,3.0,1.0,14.0,9.0,2.0,4.0,6.0,0.0,12.5,11.111111111111116,6.666666666666665,25.0,16.145833333333325,24.444444444444446,11.111111111111116,14.77272727272727,10.344827586206895,10.000000000000009,46.66666666666666,8.737864077669899,4.081632653061229,3.3613445378151363,inf,0.0
2020-03-20,9,41,37,45,263,65,22,114,36,20,51,119,58,139,6,5,0.0,1.0,5.0,10.0,40.0,9.0,2.0,13.0,4.0,9.0,7.0,7.0,7.0,16.0,0.0,0.0,0.0,2.499999999999991,15.625,28.57142857142858,17.937219730941713,16.07142857142858,10.000000000000009,12.871287128712861,12.5,81.81818181818181,15.909090909090917,6.25,13.725490196078427,13.008130081300816,0.0,0.0
2020-03-21,9,47,50,55,292,70,22,129,37,27,61,136,68,166,9,5,0.0,6.0,13.0,10.0,29.0,5.0,0.0,15.0,1.0,7.0,10.0,17.0,10.0,27.0,3.0,0.0,0.0,14.634146341463406,35.13513513513513,22.222222222222232,11.026615969581744,7.692307692307687,0.0,13.157894736842103,2.777777777777768,35.00000000000001,19.6078431372549,14.28571428571428,17.24137931034482,19.424460431654666,50.0,0.0
2020-03-22,9,52,58,66,309,78,23,145,40,32,63,158,76,183,9,5,0.0,5.0,8.0,11.0,17.0,8.0,1.0,16.0,3.0,5.0,2.0,22.0,8.0,17.0,0.0,0.0,0.0,10.63829787234043,15.999999999999993,19.999999999999996,5.821917808219168,11.428571428571432,4.545454545454541,12.4031007751938,8.108108108108114,18.518518518518512,3.2786885245901676,16.176470588235304,11.764705882352944,10.24096385542168,0.0,0.0
2020-03-23,9,59,66,81,354,94,25,158,56,38,71,169,78,242,13,5,0.0,7.0,8.0,15.0,45.0,16.0,2.0,13.0,16.0,6.0,8.0,11.0,2.0,59.0,4.0,0.0,0.0,13.461538461538458,13.793103448275868,22.72727272727273,14.563106796116498,20.512820512820507,8.695652173913038,8.965517241379306,39.99999999999999,18.75,12.698412698412698,6.962025316455689,2.6315789473684292,32.24043715846994,44.44444444444444,0.0
2020-03-24,9,64,68,98,381,109,31,162,56,38,78,170,83,257,15,5,0.0,5.0,2.0,17.0,27.0,15.0,6.0,4.0,0.0,0.0,7.0,1.0,5.0,15.0,2.0,0.0,0.0,8.47457627118644,3.0303030303030276,20.98765432098766,7.6271186440677985,15.957446808510634,24.0,2.5316455696202445,0.0,0.0,9.859154929577475,0.591715976331364,6.41025641025641,6.198347107438007,15.384615384615374,0.0
2020-03-25,10,69,70,128,435,123,33,196,64,38,84,170,85,270,16,5,1.0,5.0,2.0,30.0,54.0,14.0,2.0,34.0,8.0,0.0,6.0,0.0,2.0,13.0,1.0,0.0,11.111111111111116,7.8125,2.941176470588225,30.612244897959172,14.173228346456689,12.844036697247695,6.451612903225801,20.98765432098766,14.28571428571428,0.0,7.692307692307687,0.0,2.4096385542168752,5.058365758754868,6.666666666666665,0.0
2020-03-26,10,72,74,151,510,132,33,239,66,39,94,172,95,321,18,5,0.0,3.0,4.0,23.0,75.0,9.0,0.0,43.0,2.0,1.0,10.0,2.0,10.0,51.0,2.0,0.0,0.0,4.347826086956519,5.714285714285716,17.96875,17.24137931034482,7.317073170731714,0.0,21.93877551020409,3.125,2.6315789473684292,11.904761904761907,1.17647058823529,11.764705882352944,18.88888888888889,12.5,0.0
2020-03-27,10,73,80,159,546,138,33,259,70,41,98,182,110,323,20,5,0.0,1.0,6.0,8.0,36.0,6.0,0.0,20.0,4.0,2.0,4.0,10.0,15.0,2.0,2.0,0.0,0.0,1.388888888888884,8.108108108108114,5.298013245033117,7.058823529411762,4.545454545454541,0.0,8.368200836820083,6.060606060606055,5.128205128205132,4.255319148936176,5.813953488372103,15.789473684210531,0.6230529595015577,11.111111111111116,0.0
2020-03-28,10,74,86,165,579,153,42,285,84,45,108,197,118,344,20,10,0.0,1.0,6.0,6.0,33.0,15.0,9.0,26.0,14.0,4.0,10.0,15.0,8.0,21.0,0.0,5.0,0.0,1.3698630136986356,7.499999999999996,3.7735849056603765,6.043956043956045,10.869565217391308,27.27272727272727,10.038610038610042,19.999999999999996,9.756097560975618,10.20408163265305,8.241758241758234,7.272727272727275,6.5015479876161075,0.0,100.0
2020-03-29,10,75,87,176,612,162,43,309,96,47,123,197,129,372,22,10,0.0,1.0,1.0,11.0,33.0,9.0,1.0,24.0,12.0,2.0,15.0,0.0,11.0,28.0,2.0,0.0,0.0,1.3513513513513598,1.1627906976744207,6.666666666666665,5.699481865284972,5.882352941176472,2.3809523809523725,8.421052631578952,14.28571428571428,4.444444444444451,13.888888888888884,0.0,9.322033898305083,8.139534883720923,10.000000000000009,0.0
2020-03-30,11,77,88,184,672,172,50,333,99,47,127,201,135,396,24,10,1.0,2.0,1.0,8.0,60.0,10.0,7.0,24.0,3.0,0.0,4.0,4.0,6.0,24.0,2.0,0.0,10.000000000000009,2.6666666666666616,1.1494252873563315,4.545454545454541,9.80392156862746,6.172839506172845,16.279069767441868,7.7669902912621325,3.125,0.0,3.2520325203251987,2.0304568527918843,4.651162790697683,6.451612903225801,9.090909090909083,0.0
2020-03-31,12,77,94,189,704,181,52,349,102,47,131,206,156,430,26,10,1.0,0.0,6.0,5.0,32.0,9.0,2.0,16.0,3.0,0.0,4.0,5.0,21.0,34.0,2.0,0.0,9.090909090909083,0.0,6.818181818181812,2.717391304347827,4.761904761904767,5.232558139534893,4.0000000000000036,4.8048048048048075,3.0303030303030276,0.0,3.149606299212593,2.487562189054726,15.555555555555545,8.585858585858585,8.333333333333325,0.0
2020-01-04,12,79,96,194,726,189,63,368,111,48,134,209,188,455,26,10,0.0,2.0,2.0,5.0,22.0,8.0,11.0,19.0,9.0,1.0,3.0,3.0,32.0,25.0,0.0,0.0,0.0,2.5974025974025983,2.127659574468077,2.645502645502651,3.125,4.419889502762442,21.153846153846146,5.4441260744985565,8.823529411764696,2.127659574468077,2.2900763358778553,1.4563106796116498,20.512820512820507,5.813953488372103,0.0,0.0
2020-02-04,12,80,98,200,800,207,70,395,114,50,137,210,211,488,34,10,0.0,1.0,2.0,6.0,74.0,18.0,7.0,27.0,3.0,2.0,3.0,1.0,23.0,33.0,8.0,0.0,0.0,1.2658227848101333,2.083333333333326,3.092783505154628,10.192837465564741,9.523809523809534,11.111111111111116,7.336956521739135,2.7027027027026973,4.166666666666674,2.238805970149249,0.4784688995215225,12.234042553191493,7.252747252747249,30.76923076923077,0.0
2020-03-04,12,81,98,205,863,211,73,416,127,68,137,215,239,543,35,10,0.0,1.0,0.0,5.0,63.0,4.0,3.0,21.0,13.0,18.0,0.0,5.0,28.0,55.0,1.0,0.0,0.0,1.2499999999999956,0.0,2.499999999999991,7.87500000000001,1.9323671497584627,4.285714285714293,5.316455696202538,11.403508771929815,36.00000000000001,0.0,2.3809523809523725,13.27014218009479,11.27049180327868,2.941176470588225,0.0
2020-04-04,12,81,99,207,890,220,75,422,151,74,139,225,246,595,36,11,0.0,0.0,1.0,2.0,27.0,9.0,2.0,6.0,24.0,6.0,2.0,10.0,7.0,52.0,1.0,1.0,0.0,0.0,1.0204081632652962,0.9756097560975618,3.128621089223649,4.2654028436019065,2.7397260273972712,1.4423076923076872,18.8976377952756,8.823529411764696,1.4598540145985384,4.651162790697683,2.9288702928870203,9.576427255985266,2.857142857142847,10.000000000000009
2020-05-04,13,82,101,213,943,231,89,438,158,84,141,238,261,622,37,11,1.0,1.0,2.0,6.0,53.0,11.0,14.0,16.0,7.0,10.0,2.0,13.0,15.0,27.0,1.0,0.0,8.333333333333325,1.2345679012345734,2.020202020202011,2.898550724637672,5.9550561797752755,5.000000000000004,18.666666666666675,3.791469194312791,4.635761589403975,13.513513513513509,1.4388489208633004,5.777777777777771,6.0975609756097615,4.537815126050426,2.777777777777768,0.0
2020-06-04,13,85,101,219,970,239,99,468,161,90,142,240,273,640,41,12,0.0,3.0,0.0,6.0,27.0,8.0,10.0,30.0,3.0,6.0,1.0,2.0,12.0,18.0,4.0,1.0,0.0,3.658536585365857,0.0,2.8169014084507005,2.8632025450689325,3.463203463203457,11.23595505617978,6.849315068493156,1.8987341772152,7.14285714285714,0.7092198581560183,0.8403361344537785,4.597701149425282,2.893890675241151,10.81081081081081,9.090909090909083
2020-07-04,17,90,102,233,1020,261,103,478,166,90,147,241,288,671,43,13,4.0,5.0,1.0,14.0,50.0,22.0,4.0,10.0,5.0,0.0,5.0,1.0,15.0,31.0,2.0,1.0,30.76923076923077,5.882352941176472,0.990099009900991,6.392694063926951,5.154639175257736,9.205020920502083,4.040404040404044,2.136752136752129,3.105590062111796,0.0,3.5211267605633756,0.4166666666666652,5.494505494505497,4.843749999999991,4.878048780487809,8.333333333333325
2020-08-04,17,91,108,237,1078,270,116,496,169,93,147,248,306,685,45,13,0.0,1.0,6.0,4.0,58.0,9.0,13.0,18.0,3.0,3.0,0.0,7.0,18.0,14.0,2.0,0.0,0.0,1.1111111111111072,5.882352941176472,1.716738197424883,5.686274509803924,3.4482758620689724,12.621359223300965,3.765690376569042,1.8072289156626509,3.3333333333333437,0.0,2.9045643153526868,6.25,2.086438152011927,4.651162790697683,0.0
2020-09-04,17,93,108,241,1118,281,119,503,183,98,148,248,312,699,47,13,0.0,2.0,0.0,4.0,40.0,11.0,3.0,7.0,14.0,5.0,1.0,0.0,6.0,14.0,2.0,0.0,0.0,2.19780219780219,0.0,1.6877637130801704,3.710575139146566,4.074074074074074,2.586206896551735,1.4112903225806495,8.284023668639051,5.376344086021501,0.6802721088435382,0.0,1.9607843137254832,2.0437956204379493,4.444444444444451,0.0
2020-10-04,17,93,109,242,1148,292,133,523,187,101,149,250,327,713,49,13,0.0,0.0,1.0,1.0,30.0,11.0,14.0,20.0,4.0,3.0,1.0,2.0,15.0,14.0,2.0,0.0,0.0,0.0,0.92592592592593,0.4149377593360981,2.683363148479434,3.9145907473309594,11.764705882352944,3.976143141153088,2.1857923497267784,3.0612244897959107,0.6756756756756799,0.8064516129032251,4.807692307692313,2.002861230329045,4.255319148936176,0.0
2020-11-04,17,93,114,243,1183,309,141,544,214,102,151,260,334,759,51,15,0.0,0.0,5.0,1.0,35.0,17.0,8.0,21.0,27.0,1.0,2.0,10.0,7.0,46.0,2.0,2.0,0.0,0.0,4.587155963302747,0.4132231404958775,3.0487804878048808,5.821917808219168,6.015037593984962,4.0152963671128195,14.438502673796783,0.990099009900991,1.342281879194629,4.0000000000000036,2.1406727828746197,6.451612903225801,4.081632653061229,15.384615384615374
2020-12-04,17,93,116,244,1236,318,144,558,225,102,152,266,342,803,52,15,0.0,0.0,2.0,1.0,53.0,9.0,3.0,14.0,11.0,0.0,1.0,6.0,8.0,44.0,1.0,0.0,0.0,0.0,1.7543859649122862,0.4115226337448652,4.480135249366013,2.9126213592232997,2.127659574468077,2.5735294117646967,5.1401869158878455,0.0,0.6622516556291425,2.3076923076922995,2.39520958083832,5.797101449275366,1.9607843137254832,0.0
2020-04-13,17,93,116,247,1249,360,144,579,225,106,154,280,348,830,54,15,0.0,0.0,0.0,3.0,13.0,42.0,0.0,21.0,0.0,4.0,2.0,14.0,6.0,27.0,2.0,0.0,0.0,0.0,0.0,1.2295081967213184,1.0517799352750767,13.207547169811317,0.0,3.7634408602150504,0.0,3.9215686274509887,1.3157894736842035,5.263157894736836,1.7543859649122862,3.3623910336239016,3.8461538461538547,0.0
2020-04-14,18,93,119,250,1299,362,147,587,236,106,154,285,363,899,54,15,1.0,0.0,3.0,3.0,50.0,2.0,3.0,8.0,11.0,0.0,0.0,5.0,15.0,69.0,0.0,0.0,5.882352941176472,0.0,2.586206896551735,1.2145748987854255,4.003202562049646,0.5555555555555536,2.083333333333326,1.3816925734024155,4.888888888888898,0.0,0.0,1.7857142857142794,4.31034482758621,8.313253012048193,0.0,0.0
2020-04-15,18,94,119,250,1316,363,147,601,253,106,154,285,371,926,54,15,0.0,1.0,0.0,0.0,17.0,1.0,0.0,14.0,17.0,0.0,0.0,0.0,8.0,27.0,0.0,0.0,0.0,1.0752688172043001,0.0,0.0,1.3086989992301845,0.2762430939226457,0.0,2.3850085178875657,7.203389830508478,0.0,0.0,0.0,2.203856749311295,3.0033370411568505,0.0,0.0
2020-04-16,18,94,119,251,1329,389,147,614,261,108,155,288,387,952,55,15,0.0,0.0,0.0,1.0,13.0,26.0,0.0,13.0,8.0,2.0,1.0,3.0,16.0,26.0,1.0,0.0,0.0,0.0,0.0,0.40000000000000036,0.9878419452887588,7.162534435261714,0.0,2.1630615640598982,3.1620553359683834,1.8867924528301883,0.6493506493506551,1.0526315789473717,4.312668463611868,2.807775377969768,1.85185185185186,0.0
2020-04-17,18,94,119,252,1338,402,148,623,262,108,155,293,397,971,55,16,0.0,0.0,0.0,1.0,9.0,13.0,1.0,9.0,1.0,0.0,0.0,5.0,10.0,19.0,0.0,1.0,0.0,0.0,0.0,0.3984063745019917,0.6772009029345272,3.3419023136246784,0.6802721088435382,1.4657980456026065,0.3831417624521105,0.0,0.0,1.736111111111116,2.5839793281653645,1.995798319327724,0.0,6.666666666666665
2020-04-18,18,94,119,252,1340,405,148,639,264,109,155,303,403,985,55,16,0.0,0.0,0.0,0.0,2.0,3.0,0.0,16.0,2.0,1.0,0.0,10.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494768310911887,0.746268656716409,0.0,2.5682182985553803,0.7633587786259444,0.92592592592593,0.0,3.412969283276457,1.5113350125944613,1.4418125643666402,0.0,0.0
2020-04-19,18,94,119,252,1343,405,185,642,269,109,155,306,408,1004,64,16,0.0,0.0,0.0,0.0,3.0,0.0,37.0,3.0,5.0,0.0,0.0,3.0,5.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.2238805970149249,0.0,25.0,0.46948356807512415,1.8939393939394034,0.0,0.0,0.990099009900991,1.2406947890818865,1.9289340101522834,16.36363636363636,0.0
2020-04-20,18,94,119,252,1345,408,187,644,271,109,155,308,414,1008,77,16,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.14892032762472418,0.7407407407407307,1.08108108108107,0.31152647975076775,0.743494423791824,0.0,0.0,0.6535947712418277,1.4705882352941124,0.3984063745019917,20.3125,0.0
2020-04-21,18,94,119,252,1356,409,188,645,279,109,155,308,436,1021,77,16,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,8.0,0.0,0.0,0.0,22.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8178438661710086,0.2450980392156854,0.5347593582887722,0.15527950310558758,2.9520295202952074,0.0,0.0,0.0,5.31400966183575,1.289682539682535,0.0,0.0
2020-04-22,18,95,119,252,1357,411,189,648,285,109,155,308,455,1037,78,16,0.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,6.0,0.0,0.0,0.0,19.0,16.0,1.0,0.0,0.0,1.0638297872340496,0.0,0.0,0.07374631268437515,0.4889975550122161,0.5319148936170137,0.46511627906977715,2.1505376344086002,0.0,0.0,0.0,4.357798165137616,1.5670910871694366,1.298701298701288,0.0
2020-04-23,18,95,119,252,1369,431,189,651,286,110,155,309,459,1066,78,16,0.0,0.0,0.0,0.0,12.0,20.0,0.0,3.0,1.0,1.0,0.0,1.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843036109064117,4.8661800486617945,0.0,0.4629629629629539,0.35087719298245723,0.917431192660545,0.0,0.32467532467532756,0.879120879120876,2.7965284474445573,0.0,0.0
2020-04-24,18,95,119,252,1387,433,192,655,287,110,155,311,468,1115,78,16,0.0,0.0,0.0,0.0,18.0,2.0,3.0,4.0,1.0,0.0,0.0,2.0,9.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3148283418553675,0.46403712296982924,1.5873015873015817,0.6144393241167334,0.34965034965035446,0.0,0.0,0.6472491909385036,1.9607843137254832,4.596622889305824,0.0,0.0
2020-04-25,18,95,119,252,1388,433,192,655,288,110,155,311,478,1154,78,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07209805335255393,0.0,0.0,0.0,0.34843205574912606,0.0,0.0,0.0,2.136752136752129,3.4977578475336335,0.0,0.0
2020-04-26,18,95,121,252,1394,434,193,659,288,110,155,311,485,1170,79,16,0.0,0.0,2.0,0.0,6.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,7.0,16.0,1.0,0.0,0.0,0.0,1.680672268907557,0.0,0.4322766570605152,0.23094688221709792,0.5208333333333259,0.6106870229007688,0.0,0.0,0.0,0.0,1.4644351464435212,1.3864818024263537,1.2820512820512775,0.0
2020-04-27,18,95,121,253,1398,435,193,659,288,110,155,312,488,1200,79,16,0.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253954,0.2869440459110528,0.23041474654377225,0.0,0.0,0.0,0.0,0.0,0.3215434083601254,0.6185567010309256,2.564102564102555,0.0,0.0
2020-04-28,18,95,121,253,1403,436,193,660,288,110,155,313,496,1214,80,16,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3576537911301969,0.22988505747125743,0.0,0.15174506828528056,0.0,0.0,0.0,0.3205128205128194,1.6393442622950838,1.1666666666666714,1.2658227848101333,0.0
2020-04-29,18,95,121,253,1404,508,193,660,293,110,155,315,502,1222,80,16,0.0,0.0,0.0,0.0,1.0,72.0,0.0,0.0,5.0,0.0,0.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07127583749109156,16.5137614678899,0.0,0.0,1.736111111111116,0.0,0.0,0.6389776357827559,1.2096774193548487,0.6589785831960571,0.0,0.0
2020-04-30,18,95,121,253,1431,513,198,663,294,110,155,315,507,1232,81,16,0.0,0.0,0.0,0.0,27.0,5.0,5.0,3.0,1.0,0.0,0.0,0.0,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,1.9230769230769162,0.9842519685039353,2.590673575129543,0.454545454545463,0.34129692832765013,0.0,0.0,0.0,0.9960159362549792,0.8183306055646433,1.2499999999999956,0.0
2020-01-05,18,95,121,253,1455,513,199,666,297,110,155,315,509,1264,85,16,0.0,0.0,0.0,0.0,24.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,2.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,1.6771488469601747,0.0,0.5050505050504972,0.4524886877828038,1.0204081632652962,0.0,0.0,0.0,0.39447731755424265,2.5974025974025983,4.938271604938271,0.0
2020-02-05,18,95,121,253,1518,521,201,667,305,110,155,315,518,1278,85,16,0.0,0.0,0.0,0.0,63.0,8.0,2.0,1.0,8.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.329896907216502,1.5594541910331383,1.005025125628145,0.15015015015014122,2.6936026936027035,0.0,0.0,0.0,1.7681728880157177,1.1075949367088667,0.0,0.0
2020-03-05,18,95,121,253,1529,592,204,667,305,110,155,316,523,1308,86,16,0.0,0.0,0.0,0.0,11.0,71.0,3.0,0.0,0.0,0.0,0.0,1.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7246376811594235,13.62763915547025,1.4925373134328401,0.0,0.0,0.0,0.0,0.31746031746031633,0.9652509652509744,2.3474178403755763,1.17647058823529,0.0
2020-04-05,18,95,121,253,1550,598,207,667,305,110,155,316,523,1333,86,16,0.0,0.0,0.0,0.0,21.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.373446697187708,1.0135135135135087,1.4705882352941124,0.0,0.0,0.0,0.0,0.0,0.0,1.911314984709489,0.0,0.0
2020-05-05,18,95,121,253,1555,598,207,667,305,110,155,316,525,1356,86,16,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3225806451612856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3824091778202643,1.7254313578394687,0.0,0.0
2020-06-05,18,95,121,253,1564,600,208,667,305,110,155,316,536,1378,86,16,0.0,0.0,0.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787781350482302,0.33444816053511683,0.48309178743961567,0.0,0.0,0.0,0.0,0.0,2.0952380952381056,1.6224188790560534,0.0,0.0
2020-07-05,18,95,121,253,1580,600,209,667,305,110,155,317,537,1398,86,16,0.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0230179028132946,0.0,0.48076923076922906,0.0,0.0,0.0,0.0,0.31645569620253333,0.1865671641791078,1.4513788098693858,0.0,0.0
2020-08-05,18,95,121,253,1586,653,209,667,306,110,155,317,538,1404,87,16,0.0,0.0,0.0,0.0,6.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.37974683544304,8.833333333333337,0.0,0.0,0.3278688524590123,0.0,0.0,0.0,0.18621973929235924,0.42918454935623185,1.1627906976744207,0.0
2020-09-05,18,95,121,253,1596,681,210,667,306,110,155,317,542,1414,88,16,0.0,0.0,0.0,0.0,10.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6305170239596425,4.287901990811638,0.4784688995215225,0.0,0.0,0.0,0.0,0.0,0.743494423791824,0.7122507122507171,1.1494252873563315,0.0
2020-10-05,18,95,121,255,1604,726,210,667,308,110,155,317,543,1423,88,16,0.0,0.0,0.0,2.0,8.0,45.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.7905138339920903,0.5012531328320913,6.607929515418509,0.0,0.0,0.6535947712418277,0.0,0.0,0.0,0.1845018450184588,0.6364922206506307,0.0,0.0
2020-11-05,18,95,121,255,1607,742,211,667,312,110,155,327,543,1458,89,16,0.0,0.0,0.0,0.0,3.0,16.0,1.0,0.0,4.0,0.0,0.0,10.0,0.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.18703241895261513,2.203856749311295,0.4761904761904745,0.0,1.298701298701288,0.0,0.0,3.154574132492116,0.0,2.4595924104005684,1.1363636363636465,0.0
2020-12-05,18,95,121,255,1610,742,211,667,312,110,155,328,543,1470,89,16,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1866832607342772,0.0,0.0,0.0,0.0,0.0,0.0,0.3058103975535076,0.0,0.8230452674897082,0.0,0.0
2020-05-13,18,95,121,255,1612,764,213,667,315,110,155,328,544,1475,89,16,0.0,0.0,0.0,0.0,2.0,22.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1242236024844745,2.96495956873315,0.9478672985782088,0.0,0.9615384615384581,0.0,0.0,0.0,0.18416206261511192,0.340136054421758,0.0,0.0
2020-05-14,18,95,121,255,1613,775,214,668,323,110,155,328,544,1493,89,16,0.0,0.0,0.0,0.0,1.0,11.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062034739454097654,1.4397905759162333,0.46948356807512415,0.14992503748125774,2.5396825396825307,0.0,0.0,0.0,0.0,1.2203389830508504,0.0,0.0
2020-05-15,18,95,121,255,1627,776,215,668,328,110,155,328,544,1508,89,16,0.0,0.0,0.0,0.0,14.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8679479231246123,0.1290322580645098,0.4672897196261738,0.0,1.5479876160990669,0.0,0.0,0.0,0.0,1.0046885465505584,0.0,0.0
2020-05-16,18,95,121,255,1628,776,215,668,335,110,155,331,544,1515,90,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06146281499692652,0.0,0.0,0.0,2.1341463414634054,0.0,0.0,0.9146341463414531,0.0,0.46419098143235527,1.1235955056179803,0.0
2020-05-17,18,95,121,255,1636,776,215,668,336,110,155,331,544,1528,90,16,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49140049140048436,0.0,0.0,0.0,0.29850746268655914,0.0,0.0,0.0,0.0,0.8580858085808662,0.0,0.0
2020-05-18,18,95,121,255,1644,776,215,668,336,110,155,331,544,1566,91,16,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4889975550122161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.486910994764391,1.1111111111111072,0.0
